indicatorId,geoUnit,year,type,subtype,value
LR.AG15T99,PER,2007,Data Status,Data reporting,"Literacy definition:
The literate population includes persons aged 15 years and older who declared that they can read and write."
LR.AG15T99,PER,2007,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,PER,2012,Data Status,Data reporting,"Literacy definition:
The literate population includes persons aged 15 years and older who declared that they can read and write."
LR.AG15T99,PER,2012,Source,Data sources,Source: Survey
LR.AG15T99,PER,2014,Data Status,Data reporting,"Literacy definition:
Initially we ask (p301): -What is the last year or grade of studies and level that you approved?, and if the person aged 15+ responds one of the following alternatives: (1) No level, (2) Initial, (3) Incomplete primary; 
then in quest"
LR.AG15T99,PER,2014,Source,Data sources,Source: Survey
LR.AG15T99,PER,2015,Data Status,Data reporting,"Literacy definition:
Which is your last year or degree of studies approved? Can you read and write?  Persons 15 and older were asked: Can you read and write? Those who answered yes and in turn declared incomplete primary or less education, were given the"
LR.AG15T99,PER,2015,Source,Data sources,Source: National Household Survey
LR.AG15T99,PER,2016,Data Status,Data reporting,"Literacy definition:
Which is your last year or degree of studies approved? Can you read and write?  Persons 15 and older were asked: Can you read and write? Those who answered yes and in turn declared incomplete primary or less education, were given the"
LR.AG15T99,PER,2016,Source,Data sources,Source: National Household Survey
LR.AG15T99,PER,2017,Data Status,Data reporting,"Literacy definition:
What is the last year or grade of education you passed? 

Do you know how to read and write?"
LR.AG15T99,PER,2017,Source,Data sources,Source: National Household Survey
LR.AG15T99,PER,2018,Data Status,Data reporting,"Literacy definition:
What is the last year or grade of education you passed? 

Do you know how to read and write?"
LR.AG15T99,PER,2018,Source,Data sources,Source: National Household Survey
LR.AG15T99,PER,2020,Data Status,Data reporting,"Literacy definition:
What is the last year or grade of education you passed? 

Do you know how to read and write?"
LR.AG15T99,PER,2020,Source,Data sources,Source: National Household Survey
LR.AG15T99,PER,2024,Source,Data sources,Peru Encuesta Nacional de Hogares (ENAHO) 2024. Respondents 3 years of age and above with incomplete primary education or lower were asked to declare whether they could read and write by responding yes or no. Respondents who declared having at least completed primary were assumed to be literate.
LR.AG15T99,PHL,2000,Data Status,Data reporting,"Literacy definition:
Simple literacy is the ability to read and write a simple message. A person is literate when he can both read and write a simple message in any language or dialect. A person who knows how to read and write but at the time of the censu"
LR.AG15T99,PHL,2000,Source,Data sources,Source: Population Census
LR.AG15T99,PHL,2003,Data Status,Data reporting,"Literacy definition:
Basic and simple literacy is the ability of a person to read and write with understanding a simple message in any language or dialect."
LR.AG15T99,PHL,2003,Source,Data sources,"Source: Functional Literacy, Education and Mass Media Survey (FLEMMS)"
LR.AG15T99,PHL,2008,Data Status,Data reporting,"Literacy definition:
Basic and simple literacy is the ability of a person to read and write with understanding a simple message in any language or dialect."
LR.AG15T99,PHL,2008,Source,Data sources,"Source: Functional Literacy, Education and Mass Media Survey (FLEMMS)"
LR.AG15T99,PHL,2010,Data Status,Data reporting,"Literacy definition:
Ask the respondent the question in P15: ""Can read and write a simple message in any language or dialect?"" Write ""X"" in the box for yes, for persons who are literate. Otherwise, write ""X"" in the box for no, for those illiterate.
Simple"
LR.AG15T99,PHL,2010,Source,Data sources,Source: IPUMS data
LR.AG15T99,PHL,2013,Data Status,Data reporting,"Literacy definition:
A literate is a person who can you read and write a simple message in any language or dialect."
LR.AG15T99,PHL,2013,Source,Data sources,"Source: Functional Literacy, Education and Mass Media Survey (FLEMMS)"
LR.AG15T99,PHL,2015,Data Status,Data reporting,"Literacy definition:
Can <name of the household member> read and write a simple message in any language or dialect?"
LR.AG15T99,PHL,2015,Source,Data sources,Source: Population Census
LR.AG15T99,PHL,2019,Data Status,Data reporting,"Literacy definition:
Can <name of the household member> read and write a simple message in any language or dialect?"
LR.AG15T99,PHL,2019,Source,Data sources,"Source: Functional Literacy, Education and Mass Media Survey (FLEMMS)"
LR.AG15T99,PHL,2020,Data Status,Data reporting,"Literacy definition:
Can <name of the household member> read and write a simple message in any language or dialect?"
LR.AG15T99,PHL,2020,Source,Data sources,Source: Population Census
LR.AG15T99,PLW,2013,Data Status,Data reporting,"Literacy definition:
A person is defined as literate if he or she can read, write, and understand."
LR.AG15T99,PLW,2013,Source,Data sources,Source: Mini census
LR.AG15T99,PLW,2015,Data Status,Data reporting,"Literacy definition:
A literate person is one who can read a letter or newspaper in any language."
LR.AG15T99,PLW,2015,Source,Data sources,Source: Population Census
LR.AG15T99,PLW,2020,Source,Data sources,"UIS based on PC - Population Census: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents of all ages were asked to declare whether they have any difficulty reading in any language (e.g., newspapers, magazines, religious books) and writing a letter by answering: 'No, no difficulty,' 'Yes, some difficulty,' 'Yes, lots of difficulty,' or 'Cannot do at all'."
LR.AG15T99,PNG,2000,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read and write with understanding at least one of the following languages:nglish, Motu, or Tokples."
LR.AG15T99,PNG,2000,Source,Data sources,Source: Population Census
LR.AG15T99,PNG,2010,Source,Data sources,"UIS based on HIES - Household Income and Expenditure Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 5 years and above were asked whether they can read and write a letter, with response options: 1  Yes, without difficulty, 2  Yes, but with difficulty, and 3  No."
LR.AG15T99,PNG,2017,Source,Data sources,Papua New Guinea DHS 2016-18. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was upper secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,PNG,2022,Source,Data sources,"UIS based on HS - Socio-Demographic and Economic Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 10 years and above were asked which languages they can read and write with understanding by answering, Yes, No, I don't know. The languages included:  English, Tok Pisin,  Motu, Tok Ples, and Other (specify)."
LR.AG15T99,PRI,2010,Data Status,Data reporting,"Literacy definition:
Persons aged 18 years and older are considered literate if they -never, -almost never, or -sometimes have difficulty understanding what they read and if they-never, -almost never, or -sometimes have difficulty writing. Both the readin"
LR.AG15T99,PRI,2010,Source,Data sources,Source: Demographic and Health Survey (DHS)
LR.AG15T99,PRI,2017,Data Status,Data reporting,"Literacy definition:
Some people have difficulty understanding what they read, such as reading traffic signs, letters, newspapers, magazines or forms. In general, would you say ... Please read it:

1. Never have difficulty understanding what he reads;

2."
LR.AG15T99,PRI,2017,Source,Data sources,Source: Literacy survey (2010) based national estimates
LR.AG15T99,PRK,2008,Data Status,Data reporting,"Literacy definition:
Literacy refers to the ability of an individual to read and write a simple message in any language."
LR.AG15T99,PRK,2008,Source,Data sources,Source: Population Census
