source_id,source_name,source_url,event_date,country_codes,actors,event_type,confidence,notes
15100:2016,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15100:2017,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15100:2018,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15100:2019,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15100:2020,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15100:2021,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15100:2022,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
14210:2014,UCDP,https://ucdp.uu.se/downloads/,2014-09-16,RUS|UKR,Government of Ukraine|United Armed Forces of Novorossiya,4,,location=Ukraine; intensity_level=2(war); type_of_conflict=4
14210:2015,UCDP,https://ucdp.uu.se/downloads/,2014-09-16,RUS|UKR,Government of Ukraine|United Armed Forces of Novorossiya,4,,location=Ukraine; intensity_level=2(war); type_of_conflict=4
12556:2019,UCDP,https://ucdp.uu.se/downloads/,2014-10-08,IRN,Government of Iran|Jaish al-Adl,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
12556:2023,UCDP,https://ucdp.uu.se/downloads/,2014-10-08,IRN,Government of Iran|Jaish al-Adl,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
12556:2024,UCDP,https://ucdp.uu.se/downloads/,2014-10-08,IRN,Government of Iran|Jaish al-Adl,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
14059:2020,UCDP,https://ucdp.uu.se/downloads/,2014-11-01,TUR,Government of Libya|Forces of the House of Representatives,4,,location=Libya; intensity_level=1(minor_conflict); type_of_conflict=4
14677:2015,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14677:2016,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14677:2017,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14677:2018,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14677:2019,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14677:2020,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14677:2021,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14677:2022,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,EGY,Government of Egypt|IS,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
15101:2015,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15101:2016,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15101:2017,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15101:2018,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15101:2019,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15101:2020,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
15101:2021,UCDP,https://ucdp.uu.se/downloads/,2014-11-16,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
14320:2017,UCDP,https://ucdp.uu.se/downloads/,2015-02-09,USA,Government of Afghanistan|IS,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
14320:2018,UCDP,https://ucdp.uu.se/downloads/,2015-02-09,USA,Government of Afghanistan|IS,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
14320:2019,UCDP,https://ucdp.uu.se/downloads/,2015-02-09,USA,Government of Afghanistan|IS,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
14320:2020,UCDP,https://ucdp.uu.se/downloads/,2015-02-09,USA,Government of Afghanistan|IS,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
14320:2021,UCDP,https://ucdp.uu.se/downloads/,2015-02-09,USA,Government of Afghanistan|IS,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
12391:2015,UCDP,https://ucdp.uu.se/downloads/,2015-02-10,EGY|PAK|TUR|USA,Government of Central African Republic|FPRC,4,,location=Central African Republic; intensity_level=1(minor_conflict); type_of_conflict=4
14595:2018,UCDP,https://ucdp.uu.se/downloads/,2015-03-07,SAU,Government of Yemen (North Yemen)|Forces of the Presidential Leadership Council,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
14595:2019,UCDP,https://ucdp.uu.se/downloads/,2015-03-07,SAU,Government of Yemen (North Yemen)|Forces of the Presidential Leadership Council,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
14595:2020,UCDP,https://ucdp.uu.se/downloads/,2015-03-07,SAU,Government of Yemen (North Yemen)|Forces of the Presidential Leadership Council,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
14595:2021,UCDP,https://ucdp.uu.se/downloads/,2015-03-07,SAU,Government of Yemen (North Yemen)|Forces of the Presidential Leadership Council,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
14595:2022,UCDP,https://ucdp.uu.se/downloads/,2015-03-07,SAU,Government of Yemen (North Yemen)|Forces of the Presidential Leadership Council,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
14595:2023,UCDP,https://ucdp.uu.se/downloads/,2015-03-07,SAU,Government of Yemen (North Yemen)|Forces of the Presidential Leadership Council,4,,location=Yemen (North Yemen); intensity_level=1(minor_conflict); type_of_conflict=4
14595:2024,UCDP,https://ucdp.uu.se/downloads/,2015-03-07,SAU,Government of Yemen (North Yemen)|Forces of the Presidential Leadership Council,4,,location=Yemen (North Yemen); intensity_level=1(minor_conflict); type_of_conflict=4
10589:2019,UCDP,https://ucdp.uu.se/downloads/,2015-03-13,USA,Government of Kenya|Al-Shabaab,4,,location=Kenya; intensity_level=1(minor_conflict); type_of_conflict=4
10589:2020,UCDP,https://ucdp.uu.se/downloads/,2015-03-13,USA,Government of Kenya|Al-Shabaab,4,,location=Kenya; intensity_level=1(minor_conflict); type_of_conflict=4
10589:2021,UCDP,https://ucdp.uu.se/downloads/,2015-03-13,USA,Government of Kenya|Al-Shabaab,4,,location=Kenya; intensity_level=1(minor_conflict); type_of_conflict=4
14745:2016,UCDP,https://ucdp.uu.se/downloads/,2015-03-14,USA,Government of Libya|IS,4,,location=Libya; intensity_level=2(war); type_of_conflict=4
14745:2017,UCDP,https://ucdp.uu.se/downloads/,2015-03-14,USA,Government of Libya|IS,4,,location=Libya; intensity_level=1(minor_conflict); type_of_conflict=4
14745:2018,UCDP,https://ucdp.uu.se/downloads/,2015-03-14,USA,Government of Libya|IS,4,,location=Libya; intensity_level=1(minor_conflict); type_of_conflict=4
14745:2019,UCDP,https://ucdp.uu.se/downloads/,2015-03-14,USA,Government of Libya|IS,4,,location=Libya; intensity_level=1(minor_conflict); type_of_conflict=4
14668:2017,UCDP,https://ucdp.uu.se/downloads/,2015-03-26,USA,Government of Niger|IS,4,,location=Niger; intensity_level=1(minor_conflict); type_of_conflict=4
14668:2018,UCDP,https://ucdp.uu.se/downloads/,2015-03-26,USA,Government of Niger|IS,4,,location=Niger; intensity_level=1(minor_conflict); type_of_conflict=4
14668:2019,UCDP,https://ucdp.uu.se/downloads/,2015-03-26,USA,Government of Niger|IS,4,,location=Niger; intensity_level=1(minor_conflict); type_of_conflict=4
14668:2020,UCDP,https://ucdp.uu.se/downloads/,2015-03-26,USA,Government of Niger|IS,4,,location=Niger; intensity_level=1(minor_conflict); type_of_conflict=4
14668:2021,UCDP,https://ucdp.uu.se/downloads/,2015-03-26,USA,Government of Niger|IS,4,,location=Niger; intensity_level=1(minor_conflict); type_of_conflict=4
14668:2022,UCDP,https://ucdp.uu.se/downloads/,2015-03-26,USA,Government of Niger|IS,4,,location=Niger; intensity_level=1(minor_conflict); type_of_conflict=4
14685:2015,UCDP,https://ucdp.uu.se/downloads/,2015-04-19,IND,Government of India|UNLFW,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
14685:2016,UCDP,https://ucdp.uu.se/downloads/,2015-04-19,IND,Government of India|UNLFW,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
14685:2017,UCDP,https://ucdp.uu.se/downloads/,2015-04-19,IND,Government of India|UNLFW,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
14685:2018,UCDP,https://ucdp.uu.se/downloads/,2015-04-19,IND,Government of India|UNLFW,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
14619:2015,UCDP,https://ucdp.uu.se/downloads/,2015-06-25,RUS,Government of Russia (Soviet Union)|IS,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
14619:2016,UCDP,https://ucdp.uu.se/downloads/,2015-06-25,RUS,Government of Russia (Soviet Union)|IS,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
14619:2017,UCDP,https://ucdp.uu.se/downloads/,2015-06-25,RUS,Government of Russia (Soviet Union)|IS,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
14619:2018,UCDP,https://ucdp.uu.se/downloads/,2015-06-25,RUS,Government of Russia (Soviet Union)|IS,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
14619:2019,UCDP,https://ucdp.uu.se/downloads/,2015-06-25,RUS,Government of Russia (Soviet Union)|IS,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
14619:2020,UCDP,https://ucdp.uu.se/downloads/,2015-06-25,RUS,Government of Russia (Soviet Union)|IS,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
14619:2024,UCDP,https://ucdp.uu.se/downloads/,2015-06-25,RUS,Government of Russia (Soviet Union)|IS,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
14701:2015,UCDP,https://ucdp.uu.se/downloads/,2015-07-23,TUR,Government of Turkey|IS,internationalized_intrastate_conflict,,location=Turkey; intensity_level=1(minor_conflict); type_of_conflict=3
14701:2016,UCDP,https://ucdp.uu.se/downloads/,2015-07-23,TUR,Government of Turkey|IS,internationalized_intrastate_conflict,,location=Turkey; intensity_level=2(war); type_of_conflict=3
14701:2017,UCDP,https://ucdp.uu.se/downloads/,2015-07-23,TUR,Government of Turkey|IS,internationalized_intrastate_conflict,,location=Turkey; intensity_level=1(minor_conflict); type_of_conflict=3
16139:2023,UCDP,https://ucdp.uu.se/downloads/,2015-11-10,CHN|EGY|PAK|TUR,Government of Central African Republic|MPC,4,,location=Central African Republic; intensity_level=1(minor_conflict); type_of_conflict=4
14319:2016,UCDP,https://ucdp.uu.se/downloads/,2016-02-12,PAK,Government of Pakistan|IS,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
14319:2017,UCDP,https://ucdp.uu.se/downloads/,2016-02-12,PAK,Government of Pakistan|IS,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
14319:2018,UCDP,https://ucdp.uu.se/downloads/,2016-02-12,PAK,Government of Pakistan|IS,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
14319:2019,UCDP,https://ucdp.uu.se/downloads/,2016-02-12,PAK,Government of Pakistan|IS,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
14319:2021,UCDP,https://ucdp.uu.se/downloads/,2016-02-12,PAK,Government of Pakistan|IS,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
14319:2022,UCDP,https://ucdp.uu.se/downloads/,2016-02-12,PAK,Government of Pakistan|IS,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
14319:2023,UCDP,https://ucdp.uu.se/downloads/,2016-02-12,PAK,Government of Pakistan|IS,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
15065:2016,UCDP,https://ucdp.uu.se/downloads/,2016-07-16,TUR,Government of Turkey|Yurtta Sulh Konseyi,internationalized_intrastate_conflict,,location=Turkey; intensity_level=1(minor_conflict); type_of_conflict=3
14895:2017,UCDP,https://ucdp.uu.se/downloads/,2016-08-15,IRN,Government of Iran|IS,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
14973:2017,UCDP,https://ucdp.uu.se/downloads/,2016-10-08,EGY,Government of Egypt|Harakit Sawa'id Misr,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14973:2018,UCDP,https://ucdp.uu.se/downloads/,2016-10-08,EGY,Government of Egypt|Harakit Sawa'id Misr,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14973:2019,UCDP,https://ucdp.uu.se/downloads/,2016-10-08,EGY,Government of Egypt|Harakit Sawa'id Misr,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
15259:2017,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,CHN|EGY|ETH|USA,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15259:2018,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,CHN|EGY|ETH|PAK|TUR|USA,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15259:2019,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,CHN|EGY|ETH|PAK|TUR|UKR|USA,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15259:2020,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,CHN|EGY|ETH|IRN|PAK|UKR|USA,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15259:2021,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,CHN|EGY|ETH|IRN|PAK|TUR|UKR|USA,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15259:2022,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,CHN|EGY|IRN|PAK|TUR|USA,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15259:2023,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,CHN|EGY|IRN|PAK|TUR|USA,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15259:2024,UCDP,https://ucdp.uu.se/downloads/,2017-02-04,RUS,Government of Mali|IS,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15108:2017,UCDP,https://ucdp.uu.se/downloads/,2017-03-05,CHN|EGY|ETH|USA,Government of Mali|JNIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15108:2018,UCDP,https://ucdp.uu.se/downloads/,2017-03-05,CHN|EGY|ETH|PAK|TUR|USA,Government of Mali|JNIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15108:2019,UCDP,https://ucdp.uu.se/downloads/,2017-03-05,CHN|EGY|ETH|PAK|TUR|UKR|USA,Government of Mali|JNIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15108:2020,UCDP,https://ucdp.uu.se/downloads/,2017-03-05,CHN|EGY|ETH|IRN|PAK|UKR|USA,Government of Mali|JNIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15108:2021,UCDP,https://ucdp.uu.se/downloads/,2017-03-05,CHN|EGY|ETH|IRN|PAK|TUR|UKR|USA,Government of Mali|JNIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
15108:2022,UCDP,https://ucdp.uu.se/downloads/,2017-03-05,CHN|EGY|IRN|PAK|TUR|USA,Government of Mali|JNIM,4,,location=Mali; intensity_level=2(war); type_of_conflict=4
15108:2023,UCDP,https://ucdp.uu.se/downloads/,2017-03-05,CHN|EGY|IRN|PAK|TUR|USA,Government of Mali|JNIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
